age,total_cases,death_cases,current_date,active_cases,re_rate,re_cases
60s,2667599,3350,2022-10-24,1539.0,0.05769232931936172,0.8878849482249769
60s,2672664,3352,2022-10-25,5065.0,0.18951128911078985,9.598746793461506
60s,2677962,3354,2022-10-26,5298.0,0.19783701187694225,10.4814048892404
60s,2682598,3356,2022-10-27,4636.0,0.1728175447830797,8.011821376143576
60s,2687465,3361,2022-10-28,4867.0,0.18110003293066143,8.81413860273529
60s,2692585,3367,2022-10-29,5120.0,0.1901518429316066,9.735774358098258
60s,2697355,3369,2022-10-30,4770.0,0.17683990427659688,8.43526343399367
60s,2699327,3370,2022-10-31,1972.0,0.07305524673372289,1.4406494655890154
60s,2697355,3369,2022-10-31,-1972.0,-0.07310865644307109,1.441702705057362
60s,2706084,3372,2022-11-01,8729.0,0.32256943982522346,28.157086402343758
60s,2712894,3375,2022-11-02,6810.0,0.2510234458110048,17.094696659729426
60s,2712894,3375,2022-11-02,0.0,0.0,0.0
60s,2719060,3382,2022-11-03,6166.0,0.2267695453575868,13.982610166748803
60s,2725048,3384,2022-11-04,5988.0,0.21973924862974892,13.157986207949365
60s,2730664,3385,2022-11-05,5616.0,0.20566426334400717,11.550105029399441
60s,2735815,3386,2022-11-06,5151.0,0.18828027479928286,9.698316954911059
60s,2737864,3388,2022-11-07,2049.0,0.07483936382523018,1.5334585647789662
60s,2745345,3392,2022-11-08,7481.0,0.2724976278026987,20.38554753591989
60s,2753298,3398,2022-11-09,7953.0,0.2888535857724082,22.972525676479627
60s,2760417,3403,2022-11-10,7119.0,0.25789581791446725,18.359603277330923
60s,2767727,3408,2022-11-11,7310.0,0.2641156443536519,19.306853602251955
60s,2775143,3412,2022-11-12,7416.0,0.267229472499255,19.817737680544752
60s,2782048,3418,2022-11-13,6905.0,0.24819844948757172,17.138102937116827
60s,2784712,3422,2022-11-14,2664.0,0.09566518907520778,2.548520636963535
60s,2793421,3424,2022-11-15,8709.0,0.3117682583470232,27.151897619442252
60s,2802079,3429,2022-11-16,8658.0,0.3089848644524298,26.751909564291374
60s,2809543,3442,2022-11-17,7464.0,0.2656659819764282,19.8293088947206
60s,2816560,3445,2022-11-18,7017.0,0.24913369500383448,17.481711378419064
60s,2823644,3455,2022-11-19,7084.0,0.25088148505973135,17.77244440163137
60s,2830387,3458,2022-11-20,6743.0,0.2382359726779412,16.064251637673575
60s,2832958,3460,2022-11-21,2571.0,0.09075319860019104,2.333264736010912
60s,2841610,3463,2022-11-22,8652.0,0.30447527985895323,26.343201213396632
60s,2850643,3468,2022-11-23,9033.0,0.31687587677587126,28.62339794916445
60s,2858466,3471,2022-11-24,7823.0,0.27367825959798014,21.409850248349986
60s,2865545,3478,2022-11-25,7079.0,0.247038521467993,17.487856934719222
60s,2872836,3484,2022-11-26,7291.0,0.2537910274028869,18.503903807944486
60s,2879324,3487,2022-11-27,6488.0,0.22533066789288042,14.619453732890081
60s,2881731,3489,2022-11-28,2407.0,0.08352618617074252,2.0104753011297727
60s,2889946,3493,2022-11-29,8215.0,0.284261366821387,23.35207128437694
60s,2898251,3502,2022-11-30,8305.0,0.2865521309230981,23.7981544731633
60s,2905387,3512,2022-12-01,7136.0,0.24561271871871115,17.526923607767227
60s,2912151,3521,2022-12-02,6764.0,0.2322681756543531,15.710619401260445
60s,2919075,3529,2022-12-03,6924.0,0.23719842758408055,16.423619125921736
60s,2925360,3533,2022-12-04,6285.0,0.2148453523668882,13.503030396258923
60s,2927724,3536,2022-12-05,2364.0,0.08074531615685085,1.9088192739479541
60s,2936291,3538,2022-12-06,8567.0,0.2917626352428966,24.99530496125895
60s,2945123,3542,2022-12-07,8832.0,0.2998856074941522,26.485896853883524
60s,2953040,3546,2022-12-08,7917.0,0.26809660553192644,21.225208259962614
60s,2961079,3549,2022-12-09,8039.0,0.27148887280616285,21.82499048488743
60s,2969292,3555,2022-12-10,8213.0,0.27659792300656183,22.716987416528923
60s,2976566,3564,2022-12-11,7274.0,0.2443755656686262,17.77587864673587
60s,2979390,3567,2022-12-12,2824.0,0.09478450286803675,2.676714360993358
60s,2989149,3569,2022-12-13,9759.0,0.3264808813478351,31.861269210735227
60s,2999426,3571,2022-12-14,10277.0,0.3426322236321216,35.212313622673136
60s,3008014,3578,2022-12-15,8588.0,0.28550399034047047,24.519082690439603
60s,3016642,3582,2022-12-16,8628.0,0.286013388396767,24.677235150873056
60s,3025418,3585,2022-12-17,8776.0,0.29007561930285336,25.457036350018413
60s,3033490,3587,2022-12-18,8072.0,0.266096146682534,21.479280960214147
60s,3036405,3591,2022-12-19,2915.0,0.09600168620457417,2.798449152863337
60s,3046315,3596,2022-12-20,9910.0,0.32531107255815633,32.2383272905133
60s,3056827,3600,2022-12-21,10512.0,0.34388599681957793,36.14929598567404
60s,3066243,3607,2022-12-22,9416.0,0.3070859028459258,28.91520861197237
60s,3075002,3610,2022-12-23,8759.0,0.2848453431900207,24.949603610013913
60s,3083783,3619,2022-12-24,8781.0,0.2847476622058037,25.003692218291626
60s,3091700,3623,2022-12-25,7917.0,0.25607271080635247,20.273276514538924
60s,3094510,3632,2022-12-26,2810.0,0.09080597574414043,2.551647918410346
60s,3104523,3639,2022-12-27,10013.0,0.3225294191732514,32.29487074181766
60s,3115047,3643,2022-12-28,10524.0,0.3378440196889485,35.55470463206494
60s,3123842,3653,2022-12-29,8795.0,0.2815443290665789,24.761823741405614
60s,3132294,3661,2022-12-30,8452.0,0.2698341854244844,22.806385352077424
60s,3140918,3662,2022-12-31,8624.0,0.27456940932555385,23.678865860235764
60s,3148956,3667,2023-01-01,8038.0,0.25525920336771935,20.51773476669728
60s,3151587,3672,2023-01-02,2631.0,0.08348175062278147,2.1964048588853804
60s,3161268,3673,2023-01-03,9681.0,0.30623787670010894,29.646888843337546
60s,3171205,3678,2023-01-04,9937.0,0.3133509186571035,31.137680786956377
60s,3179434,3685,2023-01-05,8229.0,0.2588196515480428,21.298269125888442
60s,3187102,3690,2023-01-06,7668.0,0.24059474720294488,18.448805215521812
60s,3194368,3695,2023-01-07,7266.0,0.22746283458887642,16.527449561227762
60s,3201213,3696,2023-01-08,6845.0,0.2138251968863053,14.636334726867599
60s,3203373,3698,2023-01-09,2160.0,0.06742892569800644,1.4564647950769392
60s,3211033,3702,2023-01-10,7660.0,0.23855251565461955,18.27312269914386
60s,3218312,3711,2023-01-11,7279.0,0.22617446661479684,16.46323942489106
60s,3224134,3719,2023-01-12,5822.0,0.18057562123658633,10.513112668394056
60s,3229568,3722,2023-01-13,5434.0,0.16825779794697,9.14312874043835
60s,3234796,3733,2023-01-14,5228.0,0.16161761050774145,8.449368677344724
60s,3234796,3733,2023-01-14,0.0,0.0,0.0
60s,3239634,3737,2023-01-15,4838.0,0.14933785730116428,7.224965536230328
60s,3241334,3740,2023-01-16,1700.0,0.0524475416603164,0.8916082082253787
60s,3246561,3743,2023-01-17,5227.0,0.16100113319909898,8.415529232316903
60s,3251700,3752,2023-01-18,5139.0,0.15804040963188487,8.121696650982564
60s,3255917,3760,2023-01-19,4217.0,0.12951804361106256,5.461775899078508
60s,3260030,3760,2023-01-20,4113.0,0.12616448314892809,5.189145191915412
60s,3264316,3765,2023-01-21,4286.0,0.13129856300676773,5.6274564104700655
60s,3266784,3767,2023-01-22,2468.0,0.07554830683632588,1.8645322127205228
60s,3268167,3772,2023-01-23,1383.0,0.042317298962996686,0.5852482446582442
60s,3269797,3772,2023-01-24,1630.0,0.04985018947659442,0.8125580884684891
60s,3272083,3775,2023-01-25,2286.0,0.06986375345613176,1.597085404007172
60s,3276404,3779,2023-01-26,4321.0,0.13188239301380417,5.698638202126478
60s,3280421,3783,2023-01-27,4017.0,0.12245379480255736,4.918968937218729
60s,3283432,3785,2023-01-28,3011.0,0.0917028280165388,2.7611721515779832
60s,3286038,3791,2023-01-29,2606.0,0.0793052301890605,2.0666942987269166
60s,3286866,3794,2023-01-30,828.0,0.025191169947299343,0.20858288716363854
60s,3289278,3795,2023-01-31,2412.0,0.07332916220520126,1.7686993923894545
60s,3291898,3797,2023-02-01,2620.0,0.07958934329070949,2.0852407942165887
60s,3294098,3801,2023-02-02,2200.0,0.06678611261717168,1.469294477577777
60s,3296069,3804,2023-02-03,1971.0,0.059798505431773424,1.1786285420602542
60s,3297952,3807,2023-02-04,1883.0,0.0570960402091965,1.0751184371391702
60s,3299938,3810,2023-02-05,1986.0,0.060182948891767056,1.1952333649904938
60s,3300611,3813,2023-02-06,673.0,0.020390164124157617,0.13722580455558075
60s,3302649,3814,2023-02-07,2038.0,0.06170804103009433,1.2576098761933223
60s,3304976,3818,2023-02-08,2327.0,0.07040898330275318,1.6384170414550665
60s,3306839,3826,2023-02-09,1863.0,0.05633778965350294,1.0495730212447598
60s,3308589,3830,2023-02-10,1750.0,0.05289263791906459,0.9256211635836302
60s,3310357,3831,2023-02-11,1768.0,0.0534081369471631,0.9442558612258436
60s,3312060,3833,2023-02-12,1703.0,0.051418150637367675,0.8756511053543715
60s,3312665,3833,2023-02-13,605.0,0.018263241227229436,0.1104926094247381
60s,3314329,3834,2023-02-14,1664.0,0.05020624084090626,0.8354318475926802
60s,3316261,3835,2023-02-15,1932.0,0.058258381954858204,1.1255519393678606
60s,3317921,3840,2023-02-16,1660.0,0.050031329859873096,0.8305200756738934
60s,3319500,3844,2023-02-17,1579.0,0.047567404729627956,0.7510893206808253
60s,3320953,3845,2023-02-18,1453.0,0.04375250116457535,0.6357238419212798
60s,3322351,3846,2023-02-19,1398.0,0.042078636483622596,0.5882593380410439
60s,3322872,3847,2023-02-20,521.0,0.015679207625210963,0.08168867172734912
60s,3324271,3847,2023-02-21,1399.0,0.042084414898785324,0.5887609644340067
60s,3326012,3848,2023-02-22,1741.0,0.05234497049319125,0.9113259362864596
60s,3327413,3849,2023-02-23,1401.0,0.04210478230384986,0.5898880000769365
60s,3328764,3850,2023-02-24,1351.0,0.040585634788167624,0.5483119259881446
60s,3330102,3852,2023-02-25,1338.0,0.040178949473619725,0.537594343957032
60s,3331898,3857,2023-02-27,1796.0,0.05390321072253712,0.9681016645767667
60s,3333234,3859,2023-02-28,1336.0,0.0400811944195937,0.5354847574457718
60s,3334778,3862,2023-03-01,1544.0,0.046299933608773956,0.7148709749194698
60s,3335668,3863,2023-03-02,890.0,0.026681312408788887,0.23746368043822108
60s,3336958,3864,2023-03-03,1290.0,0.03865796333067422,0.4986877269656974
60s,3338458,3864,2023-03-04,1500.0,0.04493092319867436,0.6739638479801154
60s,3340225,3867,2023-03-06,1767.0,0.05290062795170984,0.9347540959067129
60s,3341652,3870,2023-03-07,1427.0,0.04270342932178455,0.6093779364218656
60s,3343233,3872,2023-03-08,1581.0,0.047289554751343985,0.7476478606187484
60s,3344549,3875,2023-03-09,1316.0,0.0393476071063692,0.5178145095198187
60s,3345674,3877,2023-03-10,1125.0,0.03362551163084031,0.37828700584695346
60s,3346872,3877,2023-03-11,1198.0,0.03579461658527724,0.4288195066916213
60s,3348316,3878,2023-03-13,1444.0,0.04312615655153217,0.6227417006041246
60s,3347928,0,2023-03-13,-388.0,-0.011589257594548031,0.044966319466846365
60s,3349343,3878,2023-03-14,1415.0,0.04224709144450121,0.597796343939692
60s,3350627,3878,2023-03-15,1284.0,0.038321185855662236,0.4920440263867031
60s,3351643,3878,2023-03-16,1016.0,0.030313491025147965,0.3079850688155033
60s,3352633,3879,2023-03-17,990.0,0.029529029869955942,0.29233739571256384
60s,3353616,3880,2023-03-18,983.0,0.029311644505512855,0.28813346548919133
60s,3355023,3882,2023-03-20,1407.0,0.041937119358049106,0.5900552693677509
60s,3354642,0,2023-03-20,-381.0,-0.011357396705818385,0.04327168144916805
60s,3356134,3882,2023-03-21,1492.0,0.04445591266618079,0.6632822169794175
60s,3357457,3886,2023-03-22,1323.0,0.039404823352912635,0.5213258129590341
60s,3358750,3889,2023-03-23,1293.0,0.0384964644585039,0.4977592854484555
60s,3359839,3889,2023-03-24,1089.0,0.032412267373525934,0.3529695916976974
60s,3360957,3889,2023-03-25,1118.0,0.03326433512835778,0.37189526673504
60s,3362549,3889,2023-03-27,1592.0,0.04734503497198108,0.7537329567539388
60s,3363722,3890,2023-03-28,1173.0,0.03487208514853486,0.40904955879231397
60s,3365170,3892,2023-03-29,1448.0,0.04302902973698208,0.6230603505915006
60s,3366398,3894,2023-03-30,1228.0,0.03647815855403906,0.44795178704359967
60s,3367635,3895,2023-03-31,1237.0,0.03673200925872311,0.45437495453040483
60s,3368840,3895,2023-04-01,1205.0,0.035768988732026455,0.4310163142209188
60s,3370506,3897,2023-04-03,1666.0,0.049428780129749064,0.8234834769616194
60s,3371849,3897,2023-04-04,1343.0,0.03982977885427254,0.5349139300128801
60s,3373447,3897,2023-04-05,1598.0,0.047369945340774586,0.7569717265455779
60s,3374863,3900,2023-04-06,1416.0,0.04195725870946465,0.5941147833260194
60s,3376196,3900,2023-04-07,1333.0,0.0394823049372726,0.5262991248138438
60s,3377529,3901,2023-04-08,1333.0,0.03946672256552053,0.5260914117983887
60s,3379339,3902,2023-04-10,1810.0,0.05356077031632517,0.9694499427254856
60s,3380780,3906,2023-04-11,1441.0,0.04262329994853258,0.6142017522583545
60s,3382508,3910,2023-04-12,1728.0,0.05108635367602974,0.8827721915217939
60s,3384001,3910,2023-04-13,1493.0,0.04411937230515003,0.6587022285158899
60s,3385629,3911,2023-04-14,1628.0,0.048085599455817515,0.7828335591407091
60s,3387189,3911,2023-04-15,1560.0,0.046055888821084384,0.7184718656089164
60s,3389184,3911,2023-04-17,1995.0,0.058863726489916154,1.1743313434738274
60s,3390947,3912,2023-04-18,1763.0,0.051991375860489714,0.9166079564204337
60s,3393078,3912,2023-04-19,2131.0,0.06280433282111404,1.33836033241794
60s,3395022,3912,2023-04-20,1944.0,0.057260306413331054,1.1131403566751557
70s,651,46,2020-04-02,0.0,0.0,0.0
70s,689,57,2020-04-07,38.0,5.515239477503629,2.0957910014513788
70s,692,60,2020-04-08,3.0,0.4335260115606936,0.013005780346820808
70s,692,60,2020-04-08,0.0,0.0,0.0
70s,692,60,2020-04-08,0.0,0.0,0.0
70s,692,60,2020-04-08,0.0,0.0,0.0
70s,692,60,2020-04-08,0.0,0.0,0.0
70s,692,60,2020-04-09,0.0,0.0,0.0
70s,694,62,2020-04-10,2.0,0.2881844380403458,0.005763688760806917
70s,694,63,2020-04-11,0.0,0.0,0.0
70s,697,63,2020-04-12,3.0,0.430416068866571,0.01291248206599713
70s,698,64,2020-04-13,1.0,0.14326647564469913,0.0014326647564469914
70s,700,65,2020-04-14,2.0,0.2857142857142857,0.005714285714285714
70s,702,68,2020-04-15,2.0,0.2849002849002849,0.005698005698005698
70s,703,68,2020-04-16,1.0,0.1422475106685633,0.001422475106685633
70s,703,68,2020-04-16,0.0,0.0,0.0
70s,704,68,2020-04-17,1.0,0.14204545454545456,0.0014204545454545455
70s,705,68,2020-04-18,1.0,0.14184397163120568,0.0014184397163120568
70s,705,68,2020-04-19,0.0,0.0,0.0
70s,705,68,2020-04-19,0.0,0.0,0.0
70s,705,69,2020-04-20,0.0,0.0,0.0
70s,706,70,2020-04-21,1.0,0.141643059490085,0.00141643059490085
70s,707,71,2020-04-22,1.0,0.14144271570014144,0.0014144271570014145
70s,708,71,2020-04-23,1.0,0.14124293785310735,0.0014124293785310734
70s,708,71,2020-04-24,0.0,0.0,0.0
70s,708,71,2020-04-25,0.0,0.0,0.0
70s,708,72,2020-04-26,0.0,0.0,0.0
70s,708,72,2020-04-27,0.0,0.0,0.0
70s,709,73,2020-04-28,1.0,0.14104372355430184,0.0014104372355430183
70s,709,73,2020-04-29,0.0,0.0,0.0
70s,709,74,2020-04-30,0.0,0.0,0.0
70s,709,75,2020-05-01,0.0,0.0,0.0
70s,709,75,2020-05-02,0.0,0.0,0.0
70s,710,75,2020-05-03,1.0,0.14084507042253522,0.0014084507042253522
70s,710,76,2020-05-04,0.0,0.0,0.0
70s,710,76,2020-05-05,0.0,0.0,0.0
70s,710,77,2020-05-06,0.0,0.0,0.0
70s,710,77,2020-05-07,0.0,0.0,0.0
70s,710,77,2020-05-08,0.0,0.0,0.0
70s,710,77,2020-05-09,0.0,0.0,0.0
70s,711,77,2020-05-10,1.0,0.14064697609001406,0.0014064697609001407
70s,711,77,2020-05-11,0.0,0.0,0.0
70s,711,77,2020-05-12,0.0,0.0,0.0
70s,712,77,2020-05-13,1.0,0.1404494382022472,0.001404494382022472
70s,712,77,2020-05-14,0.0,0.0,0.0
70s,714,77,2020-05-15,2.0,0.2801120448179272,0.0056022408963585435
70s,714,77,2020-05-16,0.0,0.0,0.0
70s,715,77,2020-05-17,1.0,0.13986013986013987,0.0013986013986013986
70s,715,78,2020-05-18,0.0,0.0,0.0
70s,716,78,2020-05-19,1.0,0.13966480446927373,0.0013966480446927373
70s,717,78,2020-05-20,1.0,0.1394700139470014,0.001394700139470014
70s,717,78,2020-05-21,0.0,0.0,0.0
70s,718,78,2020-05-23,1.0,0.1392757660167131,0.001392757660167131
70s,719,78,2020-05-24,1.0,0.13908205841446453,0.0013908205841446453
70s,719,79,2020-05-25,0.0,0.0,0.0
70s,721,79,2020-05-26,2.0,0.27739251040221913,0.005547850208044383
70s,724,79,2020-05-27,3.0,0.4143646408839779,0.012430939226519338
70s,724,79,2020-05-28,0.0,0.0,0.0
70s,724,79,2020-05-29,0.0,0.0,0.0
70s,725,79,2020-05-30,1.0,0.13793103448275862,0.001379310344827586
70s,725,80,2020-05-31,0.0,0.0,0.0
70s,732,80,2020-06-02,7.0,0.9562841530054645,0.06693989071038252
70s,738,81,2020-06-03,6.0,0.8130081300813009,0.04878048780487806
70s,744,81,2020-06-04,6.0,0.8064516129032258,0.04838709677419354
70s,751,81,2020-06-05,7.0,0.9320905459387484,0.0652463382157124
70s,759,81,2020-06-06,8.0,1.0540184453227932,0.08432147562582346
70s,767,81,2020-06-07,8.0,1.0430247718383312,0.08344198174706649
70s,770,81,2020-06-08,3.0,0.38961038961038963,0.01168831168831169
70s,775,81,2020-06-09,5.0,0.6451612903225806,0.03225806451612903
70s,782,81,2020-06-10,7.0,0.8951406649616368,0.06265984654731457
70s,787,81,2020-06-11,5.0,0.6353240152477764,0.03176620076238881
70s,787,81,2020-06-12,0.0,0.0,0.0
70s,796,81,2020-06-13,9.0,1.1306532663316584,0.10175879396984926
70s,797,81,2020-06-14,1.0,0.12547051442910914,0.0012547051442910915
70s,805,81,2020-06-16,8.0,0.9937888198757764,0.07950310559006211
70s,810,81,2020-06-17,5.0,0.6172839506172839,0.030864197530864196
70s,817,81,2020-06-18,7.0,0.8567931456548347,0.059975520195838426
70s,820,81,2020-06-19,3.0,0.3658536585365854,0.010975609756097562
70s,823,81,2020-06-20,3.0,0.3645200486026731,0.010935601458080193
70s,829,81,2020-06-21,6.0,0.7237635705669482,0.04342581423401689
70s,830,81,2020-06-22,1.0,0.12048192771084339,0.0012048192771084338
70s,834,81,2020-06-23,4.0,0.4796163069544364,0.019184652278177457
70s,836,81,2020-06-24,2.0,0.23923444976076555,0.004784688995215311
70s,838,82,2020-06-25,2.0,0.23866348448687352,0.00477326968973747
70s,839,82,2020-06-26,1.0,0.11918951132300357,0.0011918951132300357
70s,843,82,2020-06-27,4.0,0.4744958481613286,0.018979833926453145
70s,846,82,2020-06-28,3.0,0.3546099290780142,0.010638297872340425
70s,847,82,2020-06-29,1.0,0.11806375442739078,0.0011806375442739079
70s,850,82,2020-06-30,3.0,0.35294117647058826,0.010588235294117647
70s,850,82,2020-07-01,0.0,0.0,0.0
70s,864,82,2020-07-02,14.0,1.6203703703703702,0.22685185185185183
70s,868,82,2020-07-03,4.0,0.4608294930875576,0.018433179723502304
70s,870,82,2020-07-04,2.0,0.22988505747126436,0.004597701149425287
70s,876,82,2020-07-05,6.0,0.684931506849315,0.0410958904109589
70s,878,83,2020-07-06,2.0,0.22779043280182232,0.004555808656036446
70s,880,83,2020-07-07,2.0,0.22727272727272727,0.004545454545454545
70s,886,83,2020-07-08,6.0,0.6772009029345373,0.040632054176072234
70s,887,83,2020-07-09,1.0,0.11273957158962795,0.0011273957158962795
